Family,Domain,Seed groups,Full region groups,Rfam ID,Description,RNA type
RF02845,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",Ref1C,Enterococcus sRNA 1C,Gene; sRNA;
RF02846,Bacteria+Firmicutes/Bacteria,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (97.06%), Bacteria:Firmicutes (85.29%), Eukaryota (2.94%), Eukaryota:Metazoa (2.94%)",Ref84,Enterococcus sRNA 84,Gene; antisense;
RF02847,Bacteria+Firmicutes/Bacteria,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (95.00%), Bacteria:Firmicutes (75.00%), Eukaryota (5.00%), Eukaryota:Metazoa (5.00%)",Ref64,Enterococcus sRNA 64,Gene; sRNA;
RF02848,Bacteria+Firmicutes/Bacteria,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (90.91%), Bacteria:Firmicutes (81.82%), Viruses (9.09%)",RefB11,Enterococcus sRNA B11,Gene; sRNA;
RF02851,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (75.00%), Bacteria:Firmicutes (25.00%)",Ysr283,Yersinia sRNA 283,Gene; antisense;
RF02862,Bacteria+Firmicutes/Mixed,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (81.03%), Bacteria:Firmicutes (34.48%), Eukaryota (12.93%), Eukaryota:Viridiplantae (8.62%), Viruses (6.03%), Eukaryota:Metazoa (4.31%), Bacteria:Actinobacteria (0.86%)",sRNA_1300,Enterococcus sRNA 1300,Gene; sRNA;
RF02863,Bacteria+Firmicutes/Bacteria,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (98.67%), Bacteria:Firmicutes (70.67%), Eukaryota (1.33%), Eukaryota:Metazoa (1.33%)",sRNA_2410,Enterococcus sRNA 2410,Gene; sRNA;
RF02864,Bacteria+Firmicutes/Bacteria,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (96.30%), Bacteria:Firmicutes (70.37%), Viruses (3.70%), Bacteria:Proteobacteria (1.85%), Bacteria:Bacteroidetes (1.85%)",sRNA_0030,Enterococcus sRNA 30,Gene; sRNA;
RF02888,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",BtsR1,Bacillus sRNA 1,Gene; sRNA;
RF02890,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",SprC,Small pathogenicity island RNA C (srn_3610),Gene; sRNA;
RF02892,Mixed/Viruses,"Bacteria (66.67%), Bacteria:Firmicutes (66.67%), Viruses (33.33%)","Viruses (92.86%), Bacteria (7.14%), Bacteria:Firmicutes (7.14%)",SR6_antitoxin,Bacillus SR6 antitoxin,Gene; antisense;
RF02894,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (95.71%), Bacteria:Actinobacteria (2.86%), Bacteria:Proteobacteria (1.43%)",S35,Staphylococcus sRNA 35 (srn_0335),Gene; sRNA;
RF02895,Bacteria,"Bacteria (100.00%), Bacteria:Firmicutes (80.00%), Bacteria:Actinobacteria (20.00%)","Bacteria (98.39%), Bacteria:Firmicutes (62.90%), Eukaryota (1.61%), Eukaryota:Metazoa (1.61%)",S414,Staphylococcus sRNA 414,Gene; sRNA;
RF02896,Bacteria+Firmicutes/Bacteria,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (80.95%)",S774,Staphylococcus sRNA 774,Gene; sRNA;
RF02900,Bacteria/Mixed,"Bacteria (100.00%), Bacteria:Proteobacteria (75.00%), Bacteria:Firmicutes (25.00%)","Bacteria (85.71%), Bacteria:Proteobacteria (28.57%), Viruses (14.29%), Bacteria:Firmicutes (14.29%)",AaHKsRNA82,Aggregatibacter sRNA 82,Gene; sRNA;
RF02907,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",patAB,patAB leader,Cis-reg; leader;
RF02908,Bacteria+Firmicutes/Bacteria,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (77.14%)",rli30,Listeria sRNA rli30,Gene; antisense;
RF02909,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",rli117,Listeria sRNA rli117,Gene; sRNA;
RF02913,Bacteria+Firmicutes/Bacteria,"unclassified sequences (81.78%), Bacteria (18.22%), Bacteria:Firmicutes (17.83%), Bacteria:Proteobacteria (0.06%)","Bacteria (98.73%), Bacteria:Firmicutes (51.78%), Eukaryota (1.02%), Eukaryota:Metazoa (0.85%), Bacteria:Bacteroidetes (0.34%), Viruses (0.25%), Bacteria:Proteobacteria (0.17%), Bacteria:Actinobacteria (0.17%), Eukaryota:Fungi (0.08%)",pemK,pemK RNA,Cis-reg;
RF02920,Bacteria/Mixed,"unclassified sequences (53.85%), Bacteria (46.15%)","Eukaryota (64.29%), Eukaryota:Viridiplantae (42.86%), Bacteria (35.71%), Bacteria:Firmicutes (21.43%), Eukaryota:Metazoa (21.43%)",Fusobacteriales-1,Fusobacteriales-1 RNA,Cis-reg;
RF02921,Bacteria,"unclassified sequences (86.71%), Bacteria (13.29%), Bacteria:Firmicutes (11.19%), Bacteria:Proteobacteria (1.40%)","Bacteria (97.73%), Bacteria:Firmicutes (61.36%), Bacteria:Cyanobacteria (4.55%), Viruses (2.27%)",RT-14,RT-14 RNA,Gene; sRNA;
RF02923,Bacteria+Firmicutes/Bacteria,"unclassified sequences (83.33%), Bacteria (16.67%), Bacteria:Firmicutes (16.67%)","Bacteria (100.00%), Bacteria:Firmicutes (53.33%)",HTH-XRE,HTH-XRE RNA,Cis-reg;
RF02924,Bacteria+Firmicutes/Mixed,"unclassified sequences (79.03%), Bacteria (20.97%), Bacteria:Firmicutes (19.71%), Bacteria:Proteobacteria (0.42%)","Bacteria (82.47%), Bacteria:Firmicutes (46.74%), Viruses (14.78%), Eukaryota (2.75%), Bacteria:Proteobacteria (2.41%), Eukaryota:Metazoa (2.06%), Eukaryota:Fungi (0.34%), Eukaryota:Viridiplantae (0.34%)",skipping-rope,skipping-rope RNA,Gene; sRNA;
RF02925,Bacteria,"unclassified sequences (78.39%), Bacteria (21.61%), Bacteria:Firmicutes (4.03%)","Bacteria (96.43%), Bacteria:Firmicutes (25.00%), Eukaryota (3.57%), Eukaryota:Metazoa (3.57%)",6A,6A RNA,Gene; sRNA;
RF02931,Bacteria+Firmicutes/Mixed,"Bacteria (80.00%), Bacteria:Firmicutes (80.00%), unclassified sequences (20.00%)","Bacteria (58.82%), Viruses (41.18%), Bacteria:Firmicutes (41.18%)",Bacilli-1,Bacilli-1 RNA,Gene; sRNA;
RF02934,Bacteria+Firmicutes/Bacteria,"unclassified sequences (57.14%), Bacteria (42.86%), Bacteria:Firmicutes (42.86%)","Bacteria (100.00%), Bacteria:Firmicutes (66.67%)",caiA,caiA RNA,Gene; sRNA;
RF02937,Bacteria+Firmicutes/Bacteria,"Bacteria (50.00%), unclassified sequences (50.00%), Bacteria:Firmicutes (50.00%)","Bacteria (100.00%), Bacteria:Firmicutes (37.54%)",Clostridiales-2,Clostridiales-2 RNA,Gene; sRNA;
RF02938,Bacteria+Firmicutes/Bacteria,"unclassified sequences (52.08%), Bacteria (47.92%), Bacteria:Firmicutes (47.92%)","Bacteria (100.00%), Bacteria:Firmicutes (60.87%), Bacteria:Bacteroidetes (4.35%)",COG2827,COG2827 RNA,Gene; sRNA;
RF02942,Bacteria+Firmicutes/Bacteria,"unclassified sequences (89.81%), Bacteria (10.19%), Bacteria:Firmicutes (10.19%)","Bacteria (100.00%), Bacteria:Firmicutes (52.94%)",Clostridiales-3,Clostridiales-3 RNA,Gene; sRNA;
RF02952,Bacteria+Firmicutes,"unclassified sequences (66.67%), Bacteria (33.33%), Bacteria:Firmicutes (33.33%)","Bacteria (94.74%), Bacteria:Firmicutes (94.74%), Eukaryota (5.26%), Eukaryota:Viridiplantae (5.26%)",dfrA-dnaX,dfrA-dnaX RNA,Gene; sRNA;
RF02955,Bacteria+Firmicutes/Bacteria,"unclassified sequences (84.93%), Bacteria (15.07%), Bacteria:Firmicutes (13.70%), Bacteria:Actinobacteria (1.37%)","Bacteria (97.62%), Bacteria:Firmicutes (61.90%), Bacteria:Actinobacteria (7.14%), Eukaryota (2.38%), Eukaryota:Fungi (2.38%)",EGFOA,EGFOA RNA,Gene; sRNA;
RF02958,Bacteria+Firmicutes/Bacteria,"unclassified sequences (86.85%), Bacteria (13.15%), Bacteria:Firmicutes (11.85%), Bacteria:Proteobacteria (0.43%), Bacteria:Bacteroidetes (0.22%)","Bacteria (95.00%), Bacteria:Firmicutes (45.00%), Viruses (3.75%), Bacteria:Bacteroidetes (2.50%), Eukaryota (1.25%), Bacteria:Proteobacteria (1.25%), Eukaryota:Metazoa (1.25%)",drum,drum RNA,Gene; sRNA;
RF02960,Bacteria,"unclassified sequences (90.32%), Bacteria (9.68%), Bacteria:Firmicutes (5.81%), Bacteria:Actinobacteria (3.23%)","Bacteria (95.00%), Bacteria:Firmicutes (45.00%), Eukaryota (5.00%), Bacteria:Actinobacteria (5.00%), Eukaryota:Metazoa (5.00%)",DUF2800,DUF2800 RNA,Cis-reg;
RF02966,Bacteria+Firmicutes/Bacteria,"unclassified sequences (90.74%), Bacteria (9.26%), Bacteria:Firmicutes (9.26%)","Bacteria (100.00%), Bacteria:Firmicutes (56.25%)",DUF3268,DUF3268 RNA,Gene; sRNA;
RF02967,Bacteria,"unclassified sequences (87.77%), Bacteria (12.23%), Bacteria:Proteobacteria (10.07%), Bacteria:Firmicutes (2.16%)","Bacteria (94.44%), Bacteria:Proteobacteria (36.11%), Bacteria:Firmicutes (8.33%), Viruses (5.56%)",DUF3800-VII,DUF3800-VII RNA,Gene; sRNA;
RF02969,Bacteria/Mixed,"unclassified sequences (82.55%), Bacteria (17.45%), Bacteria:Firmicutes (11.84%), Bacteria:Actinobacteria (2.49%), Bacteria:Proteobacteria (0.31%)","Bacteria (82.35%), Bacteria:Firmicutes (33.33%), Viruses (13.73%), Bacteria:Actinobacteria (7.84%), Eukaryota (3.92%), Eukaryota:Metazoa (3.92%), Bacteria:Proteobacteria (1.96%)",DUF3800-I,DUF3800-I RNA,Gene; sRNA;
RF02971,Bacteria+Firmicutes/Bacteria,"Bacteria (76.92%), Bacteria:Firmicutes (76.92%), unclassified sequences (23.08%)","Bacteria (100.00%), Bacteria:Firmicutes (83.33%)",emrB-Lactobacillus,emrB-Lactobacillus RNA,Gene; sRNA;
RF02973,Bacteria+Firmicutes/No Data,"Bacteria (97.44%), Bacteria:Firmicutes (97.44%), unclassified sequences (2.56%)",No Data,Enterococcus-1,Enterococcus-1 RNA,Gene; sRNA;
RF02975,Bacteria,"unclassified sequences (84.38%), Bacteria (15.62%), Bacteria:Firmicutes (8.98%), Bacteria:Actinobacteria (2.34%), Bacteria:Proteobacteria (0.78%)","Bacteria (100.00%), Bacteria:Firmicutes (40.98%), Bacteria:Actinobacteria (9.84%)",DUF3800-XI,DUF3800-XI RNA,Gene; sRNA;
RF02978,Bacteria+Firmicutes,"unclassified sequences (82.14%), Bacteria (17.86%), Bacteria:Firmicutes (17.86%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",folP,folP RNA,Cis-reg;
RF02981,Mixed/Bacteria+Firmicutes,unclassified sequences (100.00%),"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",FTHFS,FTHFS RNA,Cis-reg;
RF02987,Bacteria+Firmicutes/Bacteria,"unclassified sequences (98.54%), Bacteria (1.46%), Bacteria:Firmicutes (1.46%)","Bacteria (98.77%), Bacteria:Firmicutes (82.82%), Eukaryota (1.23%), Eukaryota:Viridiplantae (0.61%), Eukaryota:Metazoa (0.61%)",GA-cis,GA-cis RNA,Gene; sRNA;
RF02988,Bacteria+Firmicutes/No Data,"unclassified sequences (80.95%), Bacteria (19.05%), Bacteria:Firmicutes (19.05%)",No Data,GEBRO,GEBRO RNA,Gene; sRNA;
RF02994,Bacteria+Firmicutes/Bacteria,"unclassified sequences (92.59%), Bacteria (7.41%), Bacteria:Firmicutes (7.41%)","Bacteria (100.00%), Bacteria:Firmicutes (60.00%)",IMPDH,IMPDH RNA,Gene; sRNA;
RF03003,Bacteria+Firmicutes/Mixed,"unclassified sequences (86.67%), Bacteria (13.33%), Bacteria:Firmicutes (12.86%), Bacteria:Proteobacteria (0.48%)","Bacteria (85.07%), Bacteria:Firmicutes (55.22%), Viruses (13.43%), Eukaryota (1.49%), Eukaryota:Metazoa (1.49%)",GP20-b,GP20-b RNA,Cis-reg;
RF03004,Bacteria+Firmicutes,"unclassified sequences (55.56%), Bacteria (44.44%), Bacteria:Firmicutes (44.44%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",Lacto-phage-1,Lacto-phage-1 RNA,Gene; sRNA;
RF03006,Mixed/Bacteria,"unclassified sequences (87.10%), Bacteria (9.68%), Bacteria:Firmicutes (9.68%), Archaea (3.23%), Archaea:Euryarchaeota (3.23%)","Bacteria (100.00%), Bacteria:Firmicutes (75.00%)",M23,M23 RNA,Gene; sRNA;
RF03007,Bacteria+Firmicutes,"unclassified sequences (63.16%), Bacteria (36.84%), Bacteria:Firmicutes (36.84%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",Mahella-1,Mahella-1 RNA,Gene; sRNA;
RF03010,Bacteria+Firmicutes/Viruses,"Bacteria (93.75%), Bacteria:Firmicutes (93.75%), unclassified sequences (6.25%)",Viruses (100.00%),mcrA,mcrA RNA,Gene; sRNA;
RF03014,Bacteria+Firmicutes,"unclassified sequences (75.57%), Bacteria (24.43%), Bacteria:Firmicutes (24.43%)","Bacteria (100.00%), Bacteria:Firmicutes (90.77%)",Transposase-1,Transposase-1 RNA,Gene; sRNA;
RF03021,Bacteria+Firmicutes/Mixed,"unclassified sequences (93.62%), Bacteria (6.38%), Bacteria:Firmicutes (6.38%)","Bacteria (89.47%), Bacteria:Firmicutes (63.16%), Eukaryota (5.26%), Viruses (5.26%), Eukaryota:Metazoa (5.26%)",RT-18,RT-18 RNA,Gene; sRNA;
RF03025,Bacteria+Firmicutes/Mixed,"unclassified sequences (91.49%), Bacteria (8.51%), Bacteria:Firmicutes (8.51%)","Bacteria (80.00%), Viruses (20.00%), Bacteria:Firmicutes (20.00%)",RT-4,RT-4 RNA,Gene; sRNA;
RF03026,Bacteria+Firmicutes/Bacteria,"unclassified sequences (98.59%), Bacteria (1.41%), Bacteria:Firmicutes (1.41%)","Bacteria (100.00%), Bacteria:Firmicutes (50.00%)",RT-5,RT-5 RNA,Gene; sRNA;
RF03027,Bacteria+Firmicutes/Bacteria,"unclassified sequences (79.66%), Bacteria (20.34%), Bacteria:Firmicutes (18.64%)","Bacteria (100.00%), Bacteria:Firmicutes (53.85%), Bacteria:Proteobacteria (7.69%)",RT-6,RT-6 RNA,Gene; sRNA;
RF03030,Bacteria+Firmicutes,"Bacteria (95.00%), Bacteria:Firmicutes (95.00%), unclassified sequences (5.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",salivarius-1,salivarius-1 RNA,Gene; sRNA;
RF03031,Bacteria+Firmicutes/Bacteria,"unclassified sequences (86.44%), Bacteria (13.56%), Bacteria:Firmicutes (13.56%)","Bacteria (100.00%), Bacteria:Firmicutes (32.43%)",ssnA,ssnA RNA,Cis-reg;
RF03040,Mixed/Bacteria+Firmicutes,unclassified sequences (100.00%),"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",PGK,PGK RNA,Cis-reg;
RF03050,Bacteria+Firmicutes,"unclassified sequences (80.95%), Bacteria (19.05%), Bacteria:Firmicutes (19.05%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",RAGATH-25,RAGATH-25 RNA,Gene; sRNA;
RF03052,Bacteria+Firmicutes/Bacteria,"unclassified sequences (84.71%), Bacteria (15.29%), Bacteria:Firmicutes (15.29%)","Bacteria (100.00%), Bacteria:Firmicutes (66.67%)",RAGATH-28,RAGATH-28 RNA,Gene; sRNA;
RF03056,Bacteria+Firmicutes/Mixed,"unclassified sequences (87.50%), Bacteria (12.50%), Bacteria:Firmicutes (12.50%)","Bacteria (81.82%), Bacteria:Firmicutes (54.55%), Eukaryota (18.18%), Eukaryota:Viridiplantae (18.18%)",RAGATH-35,RAGATH-35 RNA,Gene; sRNA;
RF03060,Bacteria,"Bacteria (73.89%), Bacteria:Firmicutes (51.72%), unclassified sequences (26.11%), Bacteria:Proteobacteria (21.67%)","Bacteria (100.00%), Bacteria:Firmicutes (50.00%), Bacteria:Proteobacteria (6.67%), Bacteria:Bacteroidetes (1.67%)",uup,uup RNA,Cis-reg;
RF03062,Bacteria+Firmicutes/Bacteria,"unclassified sequences (95.83%), Bacteria (4.17%), Bacteria:Firmicutes (4.17%)","Bacteria (100.00%), Bacteria:Firmicutes (50.00%)",xerDC,xerDC RNA,Cis-reg;
RF03064,Bacteria+Firmicutes/Bacteria,"unclassified sequences (73.31%), Bacteria (26.55%), Bacteria:Firmicutes (25.42%), Bacteria:Actinobacteria (0.21%), Viruses (0.14%)","Bacteria (94.02%), Bacteria:Firmicutes (59.65%), Viruses (5.21%), Eukaryota (0.77%), Eukaryota:Metazoa (0.58%), Bacteria:Actinobacteria (0.19%), Eukaryota:Viridiplantae (0.19%)",RAGATH-18,RAGATH-18 RNA,Gene; sRNA;
RF03065,Bacteria+Firmicutes,"unclassified sequences (99.61%), Bacteria (0.39%), Bacteria:Firmicutes (0.39%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",IS605-orfB-I,IS605-orfB-I RNA,Gene; sRNA;
RF03066,Bacteria+Firmicutes/Bacteria,"Bacteria (74.58%), Bacteria:Firmicutes (74.58%), unclassified sequences (25.42%)","Bacteria (100.00%), Bacteria:Firmicutes (69.23%)",COG3610-DE,COG3610-DE RNA,Gene; sRNA;
RF03069,Bacteria+Firmicutes/Bacteria,"unclassified sequences (92.86%), Bacteria (7.14%), Bacteria:Firmicutes (6.83%)","Bacteria (100.00%), Bacteria:Firmicutes (40.00%)",malK-I,malK-I RNA,Cis-reg;
RF03070,Bacteria,"unclassified sequences (92.31%), Bacteria (7.69%), Bacteria:Firmicutes (6.73%), Bacteria:Actinobacteria (0.96%)","Bacteria (100.00%), Bacteria:Firmicutes (30.43%), Bacteria:Actinobacteria (4.35%)",ssNA-helicase,ssNA-helicase RNA,Gene; sRNA;
RF03071,Bacteria+Firmicutes/Bacteria,"Bacteria (62.33%), Bacteria:Firmicutes (62.33%), unclassified sequences (37.67%)","Bacteria (100.00%), Bacteria:Firmicutes (71.34%), Bacteria:Actinobacteria (0.64%)",Sodium,Na+ riboswitch aptamer (DUF1646),Cis-reg; riboswitch;
RF03072,Bacteria,"unclassified sequences (77.46%), Bacteria (22.54%), Bacteria:Firmicutes (16.60%), Bacteria:Actinobacteria (5.94%)","Bacteria (99.80%), Bacteria:Firmicutes (33.13%), Bacteria:Actinobacteria (29.04%), Eukaryota (0.20%), Eukaryota:Metazoa (0.20%)",raiA,raiA RNA,Cis-reg; riboswitch;
RF03075,Bacteria/Mixed,"unclassified sequences (84.69%), Bacteria (15.31%), Bacteria:Firmicutes (8.13%), Bacteria:Proteobacteria (3.35%), Bacteria:Bacteroidetes (1.44%), Bacteria:Cyanobacteria (0.96%)","Bacteria (85.00%), Bacteria:Firmicutes (17.50%), Viruses (12.50%), Bacteria:Proteobacteria (8.75%), Bacteria:Bacteroidetes (3.75%), Eukaryota (2.50%), Bacteria:Cyanobacteria (1.25%), Eukaryota:Alveolata (1.25%)",DUF3800-VIII,DUF3800-VIII RNA,Gene; sRNA;
RF03080,Bacteria+Firmicutes/Bacteria,"unclassified sequences (77.08%), Bacteria (22.92%), Bacteria:Firmicutes (22.92%)","Bacteria (94.44%), Bacteria:Firmicutes (66.67%), Viruses (5.56%)",RT-9,RT-9 RNA,Gene; sRNA;
RF03082,Bacteria+Firmicutes/Bacteria,"unclassified sequences (82.56%), Bacteria (17.44%), Bacteria:Firmicutes (17.44%)","Bacteria (100.00%), Bacteria:Firmicutes (68.18%)",dinG,dinG RNA,Gene; sRNA;
RF03085,Bacteria,"unclassified sequences (74.60%), Bacteria (25.40%), Bacteria:Bacteroidetes (15.87%), Bacteria:Proteobacteria (3.97%), Bacteria:Firmicutes (3.17%), Bacteria:Actinobacteria (2.38%)","Bacteria (94.68%), Bacteria:Bacteroidetes (15.96%), Bacteria:Proteobacteria (14.54%), Bacteria:Firmicutes (12.06%), Bacteria:Actinobacteria (8.51%), Viruses (4.61%), Eukaryota (0.71%), Bacteria:Cyanobacteria (0.35%), Eukaryota:Viridiplantae (0.35%), Eukaryota:Metazoa (0.35%)",abiF,abiF RNA,Gene; sRNA;
RF03091,Bacteria+Firmicutes/Bacteria,"unclassified sequences (81.82%), Bacteria (18.18%), Bacteria:Firmicutes (18.18%)",Bacteria (100.00%),Clostridium-PBP,Clostridium-PBP RNA,Gene; sRNA;
RF03097,Bacteria+Firmicutes/No Data,"unclassified sequences (89.47%), Bacteria (10.53%), Bacteria:Firmicutes (10.53%)",No Data,RAGATH-21,RAGATH-21 RNA,Gene; sRNA;
RF03098,Bacteria+Firmicutes/Viruses,"unclassified sequences (94.44%), Bacteria (5.56%), Bacteria:Firmicutes (5.56%)",Viruses (100.00%),RAGATH-22,RAGATH-22 RNA,Gene; sRNA;
RF03100,Bacteria+Firmicutes/Bacteria,"unclassified sequences (86.67%), Bacteria (13.33%), Bacteria:Firmicutes (13.33%)","Bacteria (100.00%), Bacteria:Firmicutes (50.00%)",RAGATH-27,RAGATH-27 RNA,Gene; sRNA;
RF03101,Bacteria+Firmicutes/Bacteria,"unclassified sequences (96.15%), Bacteria (3.85%), Bacteria:Firmicutes (3.85%)",Bacteria (100.00%),RAGATH-31,RAGATH-31 RNA,Gene; sRNA;
RF03112,Bacteria+Firmicutes/No Data,"unclassified sequences (95.24%), Bacteria (4.76%), Bacteria:Firmicutes (4.76%)",No Data,Staphylococcus-1,Staphylococcus-1 RNA,Gene; sRNA;
RF03136,Bacteria+Firmicutes/Bacteria,"unclassified sequences (62.81%), Bacteria (37.19%), Bacteria:Firmicutes (36.18%)","Bacteria (99.45%), Bacteria:Firmicutes (56.06%), Eukaryota (0.55%), Eukaryota:Metazoa (0.44%), Bacteria:Bacteroidetes (0.33%), Bacteria:Proteobacteria (0.11%), Eukaryota:Viridiplantae (0.11%)",S10-Clostridia,S10-Clostridia ribosomal protein leader,Cis-reg; leader;
RF03140,Bacteria+Firmicutes/Bacteria,"unclassified sequences (74.29%), Bacteria (25.71%), Bacteria:Firmicutes (25.71%)","Bacteria (94.92%), Bacteria:Firmicutes (44.07%), Eukaryota (5.08%), Eukaryota:Metazoa (5.08%)",S4-Clostridia,S4-Clostridia ribosomal protein leader,Cis-reg; leader;
RF03156,Bacteria+Firmicutes/Mixed,"Bacteria (59.10%), Bacteria:Firmicutes (58.54%), unclassified sequences (40.90%), Bacteria:Proteobacteria (0.18%), Bacteria:Actinobacteria (0.09%)","Bacteria (88.45%), Bacteria:Firmicutes (57.95%), Eukaryota (11.55%), Eukaryota:Metazoa (10.80%), Eukaryota:Fungi (0.57%), Bacteria:Proteobacteria (0.19%), Bacteria:Actinobacteria (0.19%), Eukaryota:Viridiplantae (0.19%)",L31-Firmicutes,L31-Firmicutes ribosomal protein leader,Cis-reg; leader;
RF03164,Bacteria+Firmicutes,"Bacteria (61.54%), Bacteria:Firmicutes (61.54%), unclassified sequences (38.46%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",NiCo-AnGGAG,NiCo-AnGGAG riboswitch aptamer,Cis-reg; riboswitch;
RF03166,Bacteria+Firmicutes/Bacteria,"unclassified sequences (80.77%), Bacteria (19.23%), Bacteria:Firmicutes (19.23%)","Bacteria (100.00%), Bacteria:Firmicutes (52.78%)",glycine-GGAnGA,glycine-GGAnGA riboswitch aptamer,Cis-reg; riboswitch;
RF03167,Bacteria,"unclassified sequences (92.50%), Bacteria (7.50%), Bacteria:Proteobacteria (5.00%), Bacteria:Firmicutes (2.50%)","Bacteria (99.61%), Bacteria:Firmicutes (23.11%), Bacteria:Proteobacteria (22.27%), Bacteria:Actinobacteria (5.55%), Eukaryota (0.39%), Eukaryota:Viridiplantae (0.15%), Eukaryota:Alveolata (0.15%), Eukaryota:Metazoa (0.08%)",c-di-GMP-I-GGC,c-di-GMP-I-GGC riboswitch aptamer,Cis-reg; riboswitch;
RF03169,Bacteria,"unclassified sequences (90.47%), Bacteria (9.53%), Bacteria:Actinobacteria (0.42%)","Bacteria (100.00%), Bacteria:Actinobacteria (27.54%), Bacteria:Firmicutes (5.07%)",c-di-GMP-II-GAG,c-di-GMP-II-GAG riboswitch aptamer,Cis-reg; riboswitch;
RF03530,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",bglG-cis-reg,cis-regulatory element of the bglG/LicT operon,Cis-reg;
RF03531,Bacteria+Firmicutes/Bacteria,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (98.55%), Bacteria:Firmicutes (50.72%), Archaea (1.45%), Archaea:Euryarchaeota (1.45%)",n00280,Clostridioides difficile sRNA included into helicase gene,Gene; sRNA;
RF03532,Bacteria+Firmicutes/Bacteria,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (96.92%), Bacteria:Firmicutes (64.62%), Viruses (3.08%), Bacteria:Proteobacteria (1.54%), Bacteria:Bacteroidetes (1.54%)",SQ2397,Cis-regulator of HTH transcription factor,Cis-reg;
RF03533,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",SQ1002_RNA,Clostridioides difficile sRNA SQ1002,Gene; sRNA;
RF03534,Bacteria+Firmicutes/Bacteria,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (85.71%)",sRNA71,Staphylococcus sRNA71 small RNA,Gene; sRNA;
RF03535,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",TEG147,Staphylococcus aureus small RNA TEG147,Cis-reg;
RF04312,Bacteria,"Bacteria (100.00%), Bacteria:Firmicutes (84.21%)","Bacteria (97.62%), Bacteria:Firmicutes (78.57%), Eukaryota (2.38%), Eukaryota:Metazoa (2.38%)",trpB,trpB ncRNA motif,Cis-reg;
RF04313,Bacteria/Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (28.57%), Bacteria:Proteobacteria (14.29%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",aspC,aspC ncRNA motif,Cis-reg;
RF04318,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (98.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",idnO,idnO ncRNA motif,Cis-reg;
