Family,Domain,Seed domains,Full region domains,Rfam ID,Description,RNA type
RF03794,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR5298,MIR5298 microRNA precursor family,Gene; miRNA;
RF03795,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR6201,MIR6201 microRNA precursor family,Gene; miRNA;
RF03796,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-5984,mir-5984 microRNA precursor family,Gene; miRNA;
RF03797,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-9235,mir-9235 microRNA precursor family,Gene; miRNA;
RF03798,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR4227,MIR4227 microRNA precursor family,Gene; miRNA;
RF03799,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-3202,mir-3202 microRNA precursor family,Gene; miRNA;
RF03800,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-4477,mir-4477 microRNA precursor family,Gene; miRNA;
RF03801,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-7143,mir-7143 microRNA precursor family,Gene; miRNA;
RF03802,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR5649,MIR5649 microRNA precursor family,Gene; miRNA;
RF03803,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR1886,MIR1886 microRNA precursor family,Gene; miRNA;
RF03804,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-4989,mir-4989 microRNA precursor family,Gene; miRNA;
RF03806,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-2007,mir-2007 microRNA precursor family,Gene; miRNA;
RF03807,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-4890,mir-4890 microRNA precursor family,Gene; miRNA;
RF03808,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-3957,mir-3957 microRNA precursor family,Gene; miRNA;
RF03809,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-1203,mir-1203 microRNA precursor family,Gene; miRNA;
RF03810,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-8932,mir-8932 microRNA precursor family,Gene; miRNA;
RF03811,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-1896,mir-1896 microRNA precursor family,Gene; miRNA;
RF03813,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR8041,MIR8041 microRNA precursor family,Gene; miRNA;
RF03814,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-2797,mir-2797 microRNA precursor family,Gene; miRNA;
RF03815,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-3051,mir-3051 microRNA precursor family,Gene; miRNA;
RF03816,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR6297,MIR6297 microRNA precursor family,Gene; miRNA;
RF03817,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-3836,mir-3836 microRNA precursor family,Gene; miRNA;
RF03818,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR7994,MIR7994 microRNA precursor family,Gene; miRNA;
RF03820,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-5429,mir-5429 microRNA precursor family,Gene; miRNA;
RF03821,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-2002,mir-2002 microRNA precursor family,Gene; miRNA;
RF03822,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-3931,mir-3931 microRNA precursor family,Gene; miRNA;
RF03823,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-1814,mir-1814 microRNA precursor family,Gene; miRNA;
RF03824,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR5285,MIR5285 microRNA precursor family,Gene; miRNA;
RF03825,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-2335,mir-2335 microRNA precursor family,Gene; miRNA;
RF03826,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR825,MIR825 microRNA precursor family,Gene; miRNA;
RF03827,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-2229,mir-2229 microRNA precursor family,Gene; miRNA;
RF03828,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR831,MIR831 microRNA precursor family,Gene; miRNA;
RF03829,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-1257,mir-1257 microRNA precursor family,Gene; miRNA;
RF03830,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-1003,mir-1003 microRNA precursor family,Gene; miRNA;
RF03831,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-627,mir-627 microRNA precursor family,Gene; miRNA;
RF03833,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-5928,mir-5928 microRNA precursor family,Gene; miRNA;
RF03834,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-3173,mir-3173 microRNA precursor family,Gene; miRNA;
RF03835,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-955,mir-955 microRNA precursor family,Gene; miRNA;
RF03836,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-3547,mir-3547 microRNA precursor family,Gene; miRNA;
RF03837,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-3138,mir-3138 microRNA precursor family,Gene; miRNA;
RF03838,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR8032,MIR8032 microRNA precursor family,Gene; miRNA;
RF03839,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR2599,MIR2599 microRNA precursor family,Gene; miRNA;
RF03840,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-3064,mir-3064 microRNA precursor family,Gene; miRNA;
RF03841,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-8941,mir-8941 microRNA precursor family,Gene; miRNA;
RF03842,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR2680,MIR2680 microRNA precursor family,Gene; miRNA;
RF03843,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR2600,MIR2600 microRNA precursor family,Gene; miRNA;
RF03844,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-3190,mir-3190 microRNA precursor family,Gene; miRNA;
RF03845,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-3327,mir-3327 microRNA precursor family,Gene; miRNA;
RF03846,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-4861,mir-4861 microRNA precursor family,Gene; miRNA;
RF03847,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-1538,mir-1538 microRNA precursor family,Gene; miRNA;
RF03848,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-1549,mir-1549 microRNA precursor family,Gene; miRNA;
RF03849,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR1219,MIR1219 microRNA precursor family,Gene; miRNA;
RF03850,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-961,mir-961 microRNA precursor family,Gene; miRNA;
RF03851,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-1002,mir-1002 microRNA precursor family,Gene; miRNA;
RF03852,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-610,mir-610 microRNA precursor family,Gene; miRNA;
RF03853,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-2013,mir-2013 microRNA precursor family,Gene; miRNA;
RF03854,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-1949,mir-1949 microRNA precursor family,Gene; miRNA;
RF03855,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR5241,MIR5241 microRNA precursor family,Gene; miRNA;
RF03856,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-1188,mir-1188 microRNA precursor family,Gene; miRNA;
RF03857,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-3129,mir-3129 microRNA precursor family,Gene; miRNA;
RF03858,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-1991,mir-1991 microRNA precursor family,Gene; miRNA;
RF03859,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-6132,mir-6132 microRNA precursor family,Gene; miRNA;
RF03860,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR1520,MIR1520 microRNA precursor family,Gene; miRNA;
RF03861,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-4484,mir-4484 microRNA precursor family,Gene; miRNA;
RF03862,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR5274,MIR5274 microRNA precursor family,Gene; miRNA;
RF03863,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-1258,mir-1258 microRNA precursor family,Gene; miRNA;
RF03865,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-7637,mir-7637 microRNA precursor family,Gene; miRNA;
RF03866,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-1889,mir-1889 microRNA precursor family,Gene; miRNA;
RF03867,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-4081,mir-4081 microRNA precursor family,Gene; miRNA;
RF03869,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-2834,mir-2834 microRNA precursor family,Gene; miRNA;
RF03870,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-2040,mir-2040 microRNA precursor family,Gene; miRNA;
RF03871,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-5681,mir-5681 microRNA precursor family,Gene; miRNA;
RF03872,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR6426,MIR6426 microRNA precursor family,Gene; miRNA;
RF03873,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-3192,mir-3192 microRNA precursor family,Gene; miRNA;
RF03874,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-8834,mir-8834 microRNA precursor family,Gene; miRNA;
RF03875,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR5272,MIR5272 microRNA precursor family,Gene; miRNA;
RF03876,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-7132,mir-7132 microRNA precursor family,Gene; miRNA;
RF03877,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-3937,mir-3937 microRNA precursor family,Gene; miRNA;
RF03879,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-2831,mir-2831 microRNA precursor family,Gene; miRNA;
RF03880,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-1684,mir-1684 microRNA precursor family,Gene; miRNA;
RF03881,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-59,mir-59 microRNA precursor family,Gene; miRNA;
RF03882,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-4889,mir-4889 microRNA precursor family,Gene; miRNA;
RF03883,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-9256,mir-9256 microRNA precursor family,Gene; miRNA;
RF03884,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-725,mir-725 microRNA precursor family,Gene; miRNA;
RF03885,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-4178,mir-4178 microRNA precursor family,Gene; miRNA;
RF03886,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-1993,mir-1993 microRNA precursor family,Gene; miRNA;
RF03887,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-2511,mir-2511 microRNA precursor family,Gene; miRNA;
RF03888,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-3160,mir-3160 microRNA precursor family,Gene; miRNA;
RF03889,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-4776,mir-4776 microRNA precursor family,Gene; miRNA;
RF03891,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-2545,mir-2545 microRNA precursor family,Gene; miRNA;
RF03892,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-4860,mir-4860 microRNA precursor family,Gene; miRNA;
RF03893,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-4879,mir-4879 microRNA precursor family,Gene; miRNA;
RF03894,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-5736,mir-5736 microRNA precursor family,Gene; miRNA;
RF03895,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR2679,MIR2679 microRNA precursor family,Gene; miRNA;
RF03896,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR2275,MIR2275 microRNA precursor family,Gene; miRNA;
RF03897,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-4077,mir-4077 microRNA precursor family,Gene; miRNA;
RF03898,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-7616,mir-7616 microRNA precursor family,Gene; miRNA;
RF03899,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-5912,mir-5912 microRNA precursor family,Gene; miRNA;
RF03900,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-9242,mir-9242 microRNA precursor family,Gene; miRNA;
RF03902,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR7784,MIR7784 microRNA precursor family,Gene; miRNA;
RF03903,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-679,mir-679 microRNA precursor family,Gene; miRNA;
RF03904,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR7991,MIR7991 microRNA precursor family,Gene; miRNA;
RF03905,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR6149,MIR6149 microRNA precursor family,Gene; miRNA;
RF03906,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-3199,mir-3199 microRNA precursor family,Gene; miRNA;
RF03907,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-4428,mir-4428 microRNA precursor family,Gene; miRNA;
RF03908,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR6459,MIR6459 microRNA precursor family,Gene; miRNA;
RF03909,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-3804,mir-3804 microRNA precursor family,Gene; miRNA;
RF03911,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-1910,mir-1910 microRNA precursor family,Gene; miRNA;
RF03912,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-4659,mir-4659 microRNA precursor family,Gene; miRNA;
RF03913,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-992,mir-992 microRNA precursor family,Gene; miRNA;
RF03915,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR5286,MIR5286 microRNA precursor family,Gene; miRNA;
RF03916,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR400,MIR400 microRNA precursor family,Gene; miRNA;
RF03917,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-4449,mir-4449 microRNA precursor family,Gene; miRNA;
RF03918,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-4922,mir-4922 microRNA precursor family,Gene; miRNA;
RF03919,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-1540,mir-1540 microRNA precursor family,Gene; miRNA;
RF03920,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-237,mir-237 microRNA precursor family,Gene; miRNA;
RF03921,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR860,MIR860 microRNA precursor family,Gene; miRNA;
RF03922,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR2119,MIR2119 microRNA precursor family,Gene; miRNA;
RF03923,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-964,mir-964 microRNA precursor family,Gene; miRNA;
RF03924,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-1228,mir-1228 microRNA precursor family,Gene; miRNA;
RF03925,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-1011,mir-1011 microRNA precursor family,Gene; miRNA;
RF03926,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR1435,MIR1435 microRNA precursor family,Gene; miRNA;
RF03927,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR538,MIR538 microRNA precursor family,Gene; miRNA;
RF03929,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-6579,mir-6579 microRNA precursor family,Gene; miRNA;
RF03930,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-1909,mir-1909 microRNA precursor family,Gene; miRNA;
RF03931,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-2061,mir-2061 microRNA precursor family,Gene; miRNA;
RF03932,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-1597,mir-1597 microRNA precursor family,Gene; miRNA;
RF03933,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR6445,MIR6445 microRNA precursor family,Gene; miRNA;
RF03935,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-763,mir-763 microRNA precursor family,Gene; miRNA;
RF03936,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-4079,mir-4079 microRNA precursor family,Gene; miRNA;
RF03937,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-9456,mir-9456 microRNA precursor family,Gene; miRNA;
RF03938,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-4662,mir-4662 microRNA precursor family,Gene; miRNA;
RF03939,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-4868,mir-4868 microRNA precursor family,Gene; miRNA;
RF03940,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR9563,MIR9563 microRNA precursor family,Gene; miRNA;
RF03941,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-3158,mir-3158 microRNA precursor family,Gene; miRNA;
RF03942,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-5727,mir-5727 microRNA precursor family,Gene; miRNA;
RF03943,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-1824,mir-1824 microRNA precursor family,Gene; miRNA;
RF03944,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-935,mir-935 microRNA precursor family,Gene; miRNA;
RF03945,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-4876,mir-4876 microRNA precursor family,Gene; miRNA;
RF03946,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-3132,mir-3132 microRNA precursor family,Gene; miRNA;
RF03947,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-658,mir-658 microRNA precursor family,Gene; miRNA;
RF03948,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-5045,mir-5045 microRNA precursor family,Gene; miRNA;
RF03949,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-8830,mir-8830 microRNA precursor family,Gene; miRNA;
RF03950,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-4928,mir-4928 microRNA precursor family,Gene; miRNA;
RF03951,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR7725,MIR7725 microRNA precursor family,Gene; miRNA;
RF03952,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-3718,mir-3718 microRNA precursor family,Gene; miRNA;
RF03953,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-5350,mir-5350 microRNA precursor family,Gene; miRNA;
RF03954,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-8993,mir-8993 microRNA precursor family,Gene; miRNA;
RF03955,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR2934,MIR2934 microRNA precursor family,Gene; miRNA;
RF03956,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-737,mir-737 microRNA precursor family,Gene; miRNA;
RF03957,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-5856,mir-5856 microRNA precursor family,Gene; miRNA;
RF03958,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-959,mir-959 microRNA precursor family,Gene; miRNA;
RF03959,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-303,mir-303 microRNA precursor family,Gene; miRNA;
RF03960,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-6644,mir-6644 microRNA precursor family,Gene; miRNA;
RF03961,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-9033,mir-9033 microRNA precursor family,Gene; miRNA;
RF03962,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-958,mir-958 microRNA precursor family,Gene; miRNA;
RF03963,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-2996,mir-2996 microRNA precursor family,Gene; miRNA;
RF03965,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-8927,mir-8927 microRNA precursor family,Gene; miRNA;
RF03966,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-76,mir-76 microRNA precursor family,Gene; miRNA;
RF03967,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-1270,mir-1270 microRNA precursor family,Gene; miRNA;
RF03968,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-8934,mir-8934 microRNA precursor family,Gene; miRNA;
RF03969,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-622,mir-622 microRNA precursor family,Gene; miRNA;
RF03970,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-2766,mir-2766 microRNA precursor family,Gene; miRNA;
RF03971,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-3572,mir-3572 microRNA precursor family,Gene; miRNA;
RF03972,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-3150,mir-3150 microRNA precursor family,Gene; miRNA;
RF03973,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-5615,mir-5615 microRNA precursor family,Gene; miRNA;
RF03974,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR838,MIR838 microRNA precursor family,Gene; miRNA;
RF03975,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-5881,mir-5881 microRNA precursor family,Gene; miRNA;
RF03976,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR898,MIR898 microRNA precursor family,Gene; miRNA;
RF03977,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-976,mir-976 microRNA precursor family,Gene; miRNA;
RF03978,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-1269,mir-1269 microRNA precursor family,Gene; miRNA;
RF03979,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-2006,mir-2006 microRNA precursor family,Gene; miRNA;
RF03980,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-2012,mir-2012 microRNA precursor family,Gene; miRNA;
RF03981,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-8799,mir-8799 microRNA precursor family,Gene; miRNA;
RF03982,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),mir-4865,mir-4865 microRNA precursor family,Gene; miRNA;
RF03983,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR5284,MIR5284 microRNA precursor family,Gene; miRNA;
RF03984,Eukaryota,Eukaryota (100.0%),Eukaryota (100.0%),MIR2933,MIR2933 microRNA precursor family,Gene; miRNA;
RF03985,Eukaryota/Mixed,Eukaryota (100.0%),,mir-9250,mir-9250 microRNA precursor family,Gene; miRNA;
RF03986,Eukaryota/Mixed,Eukaryota (100.0%),,mir-6095,mir-6095 microRNA precursor family,Gene; miRNA;
RF03987,Eukaryota/Mixed,Eukaryota (100.0%),,MIR6136,MIR6136 microRNA precursor family,Gene; miRNA;
RF03988,Eukaryota/Mixed,Eukaryota (100.0%),,mir-6301,mir-6301 microRNA precursor family,Gene; miRNA;
RF03989,Eukaryota/Mixed,Eukaryota (100.0%),,mir-7950,mir-7950 microRNA precursor family,Gene; miRNA;
RF03990,Eukaryota/Mixed,Eukaryota (100.0%),,mir-4888,mir-4888 microRNA precursor family,Gene; miRNA;
RF03991,Eukaryota/Mixed,Eukaryota (100.0%),,mir-9209,mir-9209 microRNA precursor family,Gene; miRNA;
RF03992,Eukaryota/Mixed,Eukaryota (100.0%),,mir-6302,mir-6302 microRNA precursor family,Gene; miRNA;
RF03993,Eukaryota/Mixed,Eukaryota (100.0%),,mir-8536,mir-8536 microRNA precursor family,Gene; miRNA;
RF03994,Eukaryota/Mixed,Eukaryota (100.0%),,mir-7558,mir-7558 microRNA precursor family,Gene; miRNA;
RF03995,Eukaryota/Mixed,Eukaryota (100.0%),,mir-7957,mir-7957 microRNA precursor family,Gene; miRNA;
RF03996,Eukaryota/Mixed,Eukaryota (100.0%),,mir-3012,mir-3012 microRNA precursor family,Gene; miRNA;
RF03997,Eukaryota/Mixed,Eukaryota (100.0%),,mir-8510,mir-8510 microRNA precursor family,Gene; miRNA;
RF03998,Eukaryota/Mixed,Eukaryota (100.0%),,mir-2160,mir-2160 microRNA precursor family,Gene; miRNA;
RF03999,Eukaryota/Mixed,Eukaryota (100.0%),,mir-7883,mir-7883 microRNA precursor family,Gene; miRNA;
RF04000,Eukaryota/Mixed,Eukaryota (100.0%),,MIR8139,MIR8139 microRNA precursor family,Gene; miRNA;
RF04001,Eukaryota/Mixed,Eukaryota (100.0%),,mir-7918,mir-7918 microRNA precursor family,Gene; miRNA;
RF04002,Eukaryota/Mixed,Eukaryota (100.0%),,MIR6143,MIR6143 microRNA precursor family,Gene; miRNA;
RF04003,Eukaryota/Mixed,Eukaryota (100.0%),,mir-4841,mir-4841 microRNA precursor family,Gene; miRNA;
RF04004,Eukaryota/Mixed,Eukaryota (100.0%),,mir-7940,mir-7940 microRNA precursor family,Gene; miRNA;
RF04005,Eukaryota/Mixed,Eukaryota (100.0%),,mir-4599,mir-4599 microRNA precursor family,Gene; miRNA;
RF04006,Eukaryota/Mixed,Eukaryota (100.0%),,mir-9338,mir-9338 microRNA precursor family,Gene; miRNA;
RF04007,Eukaryota/Mixed,Eukaryota (100.0%),,mir-8489,mir-8489 microRNA precursor family,Gene; miRNA;
RF04008,Eukaryota/Mixed,Eukaryota (100.0%),,mir-4880,mir-4880 microRNA precursor family,Gene; miRNA;
RF04009,Eukaryota/Mixed,Eukaryota (100.0%),,mir-754,mir-754 microRNA precursor family,Gene; miRNA;
RF04010,Eukaryota/Mixed,Eukaryota (100.0%),,mir-3003,mir-3003 microRNA precursor family,Gene; miRNA;
RF04011,Eukaryota/Mixed,Eukaryota (100.0%),,mir-8515,mir-8515 microRNA precursor family,Gene; miRNA;
RF04012,Eukaryota/Mixed,Eukaryota (100.0%),,MIR7532,MIR7532 microRNA precursor family,Gene; miRNA;
RF04013,Eukaryota/Mixed,Eukaryota (100.0%),,mir-4818,mir-4818 microRNA precursor family,Gene; miRNA;
RF04014,Eukaryota/Mixed,Eukaryota (100.0%),,mir-8338,mir-8338 microRNA precursor family,Gene; miRNA;
RF04015,Eukaryota/Mixed,Eukaryota (100.0%),,MIR946,MIR946 microRNA precursor family,Gene; miRNA;
RF04016,Eukaryota/Mixed,Eukaryota (100.0%),,mir-4873,mir-4873 microRNA precursor family,Gene; miRNA;
RF04017,Eukaryota/Mixed,Eukaryota (100.0%),,mir-4864,mir-4864 microRNA precursor family,Gene; miRNA;
RF04018,Eukaryota/Mixed,Eukaryota (100.0%),,mir-5316,mir-5316 microRNA precursor family,Gene; miRNA;
RF04019,Eukaryota/Mixed,Eukaryota (100.0%),,MIR950,MIR950 microRNA precursor family,Gene; miRNA;
