Family,Domain,Seed groups,Full region groups,Rfam ID,Description,RNA type
RF01859,Bacteria+Proteobacteria/Mixed,"Bacteria (97.18%), Bacteria:Proteobacteria (97.18%), unclassified sequences (2.82%)","Bacteria (77.97%), Bacteria:Proteobacteria (55.44%), Eukaryota (22.03%), Eukaryota:Metazoa (17.72%), Eukaryota:Alveolata (2.03%), Eukaryota:Viridiplantae (1.27%), Eukaryota:Fungi (1.01%)",Phe_leader,Phenylalanine leader peptide,Cis-reg; leader;
RF01867,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (49.07%)",CC2171,caulobacter sRNA CC2171,Gene; sRNA;
RF01988,Bacteria+Proteobacteria/Mixed,"Bacteria (75.00%), Bacteria:Proteobacteria (75.00%), unclassified sequences (25.00%)","Bacteria (89.39%), Bacteria:Proteobacteria (71.21%), Eukaryota (10.61%), Eukaryota:Metazoa (6.06%), Eukaryota:Viridiplantae (3.03%), Eukaryota:Fungi (1.52%)",SECIS_2,Selenocysteine insertion sequence 2,Cis-reg;
RF01989,Bacteria,"Bacteria (91.67%), Bacteria:Proteobacteria (79.17%), unclassified sequences (8.33%), Bacteria:Actinobacteria (4.17%)","Bacteria (97.37%), Bacteria:Proteobacteria (53.63%), Eukaryota (2.63%), Bacteria:Firmicutes (2.32%), Eukaryota:Metazoa (1.55%), Bacteria:Actinobacteria (0.62%), Eukaryota:Viridiplantae (0.62%), Eukaryota:Fungi (0.46%)",SECIS_3,Selenocysteine insertion sequence 3,Cis-reg;
RF01998,Bacteria,"Bacteria (67.93%), unclassified sequences (32.07%), Bacteria:Firmicutes (32.07%), Bacteria:Proteobacteria (29.54%), Bacteria:Bacteroidetes (2.95%)","Bacteria (98.60%), Bacteria:Firmicutes (37.48%), Bacteria:Proteobacteria (15.43%), Bacteria:Bacteroidetes (6.12%), Bacteria:Actinobacteria (1.52%), Eukaryota (1.25%), Eukaryota:Metazoa (0.82%), Eukaryota:Viridiplantae (0.35%), Bacteria:Cyanobacteria (0.12%), Archaea (0.08%), Other (0.08%), Archaea:Euryarchaeota (0.08%), Eukaryota:Fungi (0.04%)",group-II-D1D4-1,Group II catalytic intron D1-D4-1,Intron;
RF01999,Bacteria,"Bacteria (71.53%), Bacteria:Proteobacteria (43.75%), unclassified sequences (26.39%), Bacteria:Bacteroidetes (13.19%), Bacteria:Firmicutes (6.94%), Archaea (2.08%), Archaea:Euryarchaeota (2.08%), Bacteria:Actinobacteria (1.39%)","Bacteria (91.82%), Bacteria:Proteobacteria (14.48%), Bacteria:Actinobacteria (11.17%), Bacteria:Bacteroidetes (10.15%), Bacteria:Firmicutes (7.71%), Eukaryota (7.55%), Eukaryota:Metazoa (6.69%), Eukaryota:Fungi (0.63%), Archaea (0.47%), Archaea:Euryarchaeota (0.47%), Bacteria:Cyanobacteria (0.24%), Other (0.16%), Eukaryota:Viridiplantae (0.16%), Eukaryota:Alveolata (0.08%)",group-II-D1D4-2,Group II catalytic intron D1-D4-2,Intron;
RF02001,Bacteria,"Bacteria (61.08%), unclassified sequences (38.92%), Bacteria:Firmicutes (27.59%), Bacteria:Proteobacteria (22.41%), Bacteria:Bacteroidetes (4.68%), Bacteria:Actinobacteria (0.25%)","Bacteria (97.94%), Bacteria:Firmicutes (35.21%), Bacteria:Proteobacteria (14.54%), Bacteria:Bacteroidetes (6.20%), Eukaryota (1.81%), Eukaryota:Metazoa (1.40%), Bacteria:Actinobacteria (1.03%), Eukaryota:Viridiplantae (0.32%), Other (0.21%), Bacteria:Cyanobacteria (0.21%), Archaea (0.05%), Archaea:Euryarchaeota (0.05%), Eukaryota:Fungi (0.02%), Eukaryota:Alveolata (0.02%)",group-II-D1D4-3,Group II catalytic intron D1-D4-3,Intron;
RF02003,Bacteria,"Bacteria (71.11%), unclassified sequences (28.89%), Bacteria:Firmicutes (26.67%), Bacteria:Proteobacteria (24.44%), Bacteria:Actinobacteria (14.44%)","Bacteria (94.44%), Bacteria:Firmicutes (19.10%), Bacteria:Proteobacteria (12.85%), Bacteria:Actinobacteria (11.34%), Eukaryota (4.17%), Eukaryota:Metazoa (3.47%), Archaea (1.27%), Archaea:Euryarchaeota (1.16%), Bacteria:Bacteroidetes (0.46%), Eukaryota:Fungi (0.35%), Eukaryota:Viridiplantae (0.23%), Viruses (0.12%)",group-II-D1D4-4,Group II catalytic intron D1-D4-4,Intron;
RF02005,Bacteria,"Bacteria (54.02%), unclassified sequences (45.40%), Bacteria:Proteobacteria (22.99%), Bacteria:Firmicutes (18.39%), Bacteria:Actinobacteria (2.30%), Bacteria:Bacteroidetes (1.15%), Other (0.57%)","Bacteria (96.65%), Bacteria:Proteobacteria (27.41%), Bacteria:Firmicutes (22.23%), Eukaryota (2.31%), Eukaryota:Metazoa (1.83%), Archaea (0.91%), Archaea:Euryarchaeota (0.91%), Bacteria:Actinobacteria (0.61%), Bacteria:Bacteroidetes (0.49%), Eukaryota:Fungi (0.24%), Eukaryota:Viridiplantae (0.18%), Viruses (0.12%), Bacteria:Cyanobacteria (0.06%)",group-II-D1D4-6,Group II catalytic intron D1-D4-6,Intron;
RF02012,Bacteria/Mixed,"Bacteria (67.21%), Bacteria:Proteobacteria (39.34%), unclassified sequences (29.51%), Bacteria:Bacteroidetes (13.52%), Bacteria:Cyanobacteria (6.15%), Archaea (2.87%), Archaea:Euryarchaeota (2.87%), Bacteria:Firmicutes (2.87%), Eukaryota (0.41%), Eukaryota:Metazoa (0.41%)","Bacteria (78.42%), Bacteria:Proteobacteria (32.33%), Eukaryota (18.85%), Eukaryota:Fungi (14.87%), Bacteria:Actinobacteria (4.79%), Bacteria:Bacteroidetes (4.49%), Bacteria:Firmicutes (4.42%), Eukaryota:Metazoa (2.72%), Archaea (2.65%), Archaea:Euryarchaeota (2.65%), Bacteria:Cyanobacteria (2.58%), Eukaryota:Viridiplantae (1.03%), Viruses (0.07%)",group-II-D1D4-7,Group II catalytic intron D1-D4-7,Intron;
RF02029,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (95.65%), Bacteria:Proteobacteria (70.43%), Eukaryota (4.35%), Eukaryota:Metazoa (2.61%), Eukaryota:Fungi (0.87%), Eukaryota:Viridiplantae (0.87%)",sraA,sraA,Gene; sRNA;
RF02030,Bacteria+Proteobacteria/Bacteria,"Bacteria (95.83%), Bacteria:Proteobacteria (95.83%), unclassified sequences (4.17%)","Bacteria (94.78%), Bacteria:Proteobacteria (69.57%), Eukaryota (5.22%), Eukaryota:Metazoa (3.48%), Eukaryota:Fungi (0.87%), Eukaryota:Viridiplantae (0.87%)",tp2,tp2,Gene; sRNA;
RF02031,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (94.48%), Bacteria:Proteobacteria (65.52%), Eukaryota (5.52%), Eukaryota:Metazoa (4.14%), Eukaryota:Fungi (0.69%), Eukaryota:Viridiplantae (0.69%)",tpke11,tpke11,Gene; sRNA;
RF02033,Bacteria,"Bacteria (85.61%), Bacteria:Cyanobacteria (53.96%), Bacteria:Proteobacteria (13.67%), unclassified sequences (12.95%), Bacteria:Firmicutes (7.19%), Archaea (0.72%), Viruses (0.72%), Archaea:Euryarchaeota (0.72%)","Bacteria (97.69%), Bacteria:Cyanobacteria (23.11%), Bacteria:Proteobacteria (19.54%), Bacteria:Firmicutes (10.19%), Archaea (1.26%), Archaea:Euryarchaeota (1.05%), Eukaryota (0.63%), Bacteria:Bacteroidetes (0.63%), Bacteria:Actinobacteria (0.53%), Eukaryota:Fungi (0.53%), Viruses (0.42%), Eukaryota:Viridiplantae (0.11%)",HEARO,HNH endonuclease-associated RNA and ORF (HEARO) RNA,Gene;
RF02048,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",STnc30,Salmonella enterica conserved region STnc30,Gene; sRNA;
RF02049,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",STnc460,Salmonella enterica sRNA STnc460,Gene; sRNA;
RF02050,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",STnc470,Salmonella enterica sRNA STnc470,Gene; sRNA;
RF02051,Bacteria+Proteobacteria/Bacteria,"Bacteria (83.33%), Bacteria:Proteobacteria (83.33%), unclassified sequences (16.67%)","Bacteria (95.00%), Bacteria:Proteobacteria (80.00%), Eukaryota (5.00%), Eukaryota:Metazoa (5.00%)",STnc450,Enterobacterial sRNA STnc450,Gene; sRNA;
RF02052,Bacteria+Proteobacteria,"Bacteria (90.00%), Bacteria:Proteobacteria (90.00%), unclassified sequences (10.00%)","Bacteria (95.45%), Bacteria:Proteobacteria (95.45%), Eukaryota (4.55%), Eukaryota:Metazoa (4.55%)",STnc630,Enterobacterial sRNA STnc630,Gene; sRNA;
RF02053,Bacteria+Proteobacteria/Mixed,"Bacteria (71.43%), Bacteria:Proteobacteria (71.43%), unclassified sequences (28.57%)","Bacteria (89.19%), Bacteria:Proteobacteria (81.08%), Eukaryota (10.81%), Eukaryota:Metazoa (8.11%), Eukaryota:Fungi (2.70%)",STnc430,Enterobacterial sRNA STnc430,Gene; sRNA;
RF02054,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",STnc420,Salmonella enterica sRNA STnc420,Gene; sRNA;
RF02055,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",STnc380,Enterobacterial sRNA STnc380,Gene; sRNA;
RF02056,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",STnc390,Salmonella sRNA STnc390,Gene; sRNA;
RF02057,Bacteria+Proteobacteria/Bacteria,"Bacteria (94.12%), Bacteria:Proteobacteria (94.12%), unclassified sequences (5.88%)","Bacteria (92.86%), Bacteria:Proteobacteria (82.14%), Eukaryota (7.14%), Eukaryota:Metazoa (5.36%), Eukaryota:Fungi (1.79%)",STnc40,Salmonella enterica sRNA STnc40,Gene; sRNA;
RF02058,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (66.67%)",STnc400,Gammaproteobacterial sRNA STnc400,Gene;
RF02059,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",STnc50,Salmonella enterica sRNA STnc40,Gene; sRNA;
RF02060,Bacteria+Proteobacteria,"Bacteria (64.29%), Bacteria:Proteobacteria (64.29%), unclassified sequences (35.71%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",STnc410,Enterobacterial sRNA STnc410,Gene; sRNA;
RF02062,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",STnc361,Salmonella enterica sRNA STnc361,Gene; sRNA;
RF02063,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",STnc350,Salmonella enterica sRNA STnc350,Gene; sRNA;
RF02064,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (93.75%)",STnc370,Enterobacterial sRNA STnc370,Gene; sRNA;
RF02065,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",STnc340,Enterobacterial sRNA STnc340,Gene; sRNA;
RF02066,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",STnc320,Salmonella enterica sRNA STnc320,Gene; sRNA;
RF02067,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",STnc310,Salmonella enterica sRNA STnc310,Gene; sRNA;
RF02068,Bacteria+Proteobacteria,"Bacteria (83.33%), Bacteria:Proteobacteria (83.33%), unclassified sequences (16.67%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",STnc480,Enterobacterial sRNA STnc480,Gene; sRNA;
RF02069,Bacteria+Proteobacteria/Mixed,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (89.47%), Bacteria:Proteobacteria (76.32%), Eukaryota (10.53%), Eukaryota:Metazoa (5.26%), Eukaryota:Viridiplantae (2.63%), Eukaryota:Alveolata (2.63%)",STnc70,Enterobacterial sRNA STnc70,Gene; sRNA;
RF02070,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",STnc300,Salmonella enterica sRNA STnc300,Gene; sRNA;
RF02071,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",STnc280,Salmonella enterica sRNA STnc280,Gene; sRNA;
RF02072,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",STnc590,Salmonella enterica sRNA STnc590,Gene; sRNA;
RF02073,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",STnc260,Salmonella enterica sRNA STnc260,Gene; sRNA;
RF02074,Bacteria+Proteobacteria/Bacteria,"Bacteria (86.67%), Bacteria:Proteobacteria (86.67%), unclassified sequences (13.33%)","Bacteria (96.05%), Bacteria:Proteobacteria (73.68%), Eukaryota (3.95%), Eukaryota:Metazoa (2.63%), Eukaryota:Fungi (1.32%)",STnc240,Enterobacterial sRNA STnc240,Gene; sRNA;
RF02075,Bacteria+Proteobacteria,"Bacteria (72.73%), Bacteria:Proteobacteria (72.73%), unclassified sequences (27.27%)","Bacteria (100.00%), Bacteria:Proteobacteria (93.33%)",STnc230,Enterobacterial sRNA STnc230,Gene; sRNA;
RF02076,Bacteria+Proteobacteria/Mixed,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (49.64%), Viruses (45.32%), Bacteria:Proteobacteria (45.32%), Eukaryota (5.04%), Eukaryota:Metazoa (5.04%)",STnc100,Gammaproteobacterial sRNA STnc100,Gene; sRNA;
RF02077,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",STnc220,Salmonella enterica sRNA STnc220,Gene; sRNA;
RF02078,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",STnc210,Salmonella enterica sRNA STnc210,Gene; sRNA;
RF02079,Bacteria+Proteobacteria/Bacteria,"Bacteria (90.00%), Bacteria:Proteobacteria (90.00%), unclassified sequences (10.00%)","Bacteria (90.62%), Bacteria:Proteobacteria (81.25%), Eukaryota (9.38%), Eukaryota:Metazoa (9.38%)",STnc180,Enterobacterial sRNA STnc180,Gene; sRNA;
RF02080,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",STnc170,Salmonella enterica sRNA STnc170,Gene; sRNA;
RF02081,Bacteria+Proteobacteria/Bacteria,"Bacteria (90.91%), Bacteria:Proteobacteria (90.91%), unclassified sequences (9.09%)","Bacteria (91.67%), Bacteria:Proteobacteria (75.00%), Eukaryota (8.33%), Eukaryota:Metazoa (6.94%), Eukaryota:Fungi (1.39%)",STnc550,Enterobacterial sRNA STnc550,Gene; sRNA;
RF02082,Bacteria+Proteobacteria/Mixed,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (88.24%), Bacteria:Proteobacteria (79.41%), Eukaryota (11.76%), Eukaryota:Metazoa (8.82%), Bacteria:Firmicutes (2.94%), Eukaryota:Viridiplantae (2.94%)",STnc540,Enterobacterial sRNA STnc540,Gene; sRNA;
RF02083,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (93.33%), Bacteria:Proteobacteria (86.67%), Eukaryota (6.67%), Eukaryota:Metazoa (6.67%)",OrzO-P,OrzO-P RNA antitoxin family,Gene; antitoxin;
RF02084,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (94.44%), Bacteria:Proteobacteria (80.56%), Eukaryota (2.78%), Viruses (2.78%), Eukaryota:Viridiplantae (2.78%)",STnc130,Enterobacteria sRNA STnc130,Gene; sRNA;
RF02088,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",STnc510,Enterobacterial sRNA STnc510,Gene; sRNA;
RF02100,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (67.57%)",tfoR,Translational regulator of tfoXVC,Gene; sRNA;
RF02111,Bacteria+Proteobacteria/Mixed,"Bacteria (90.91%), Bacteria:Proteobacteria (90.91%), unclassified sequences (9.09%)","Bacteria (73.47%), Bacteria:Proteobacteria (67.35%), Viruses (18.37%), Eukaryota (8.16%), Bacteria:Firmicutes (4.08%), Eukaryota:Viridiplantae (4.08%), Eukaryota:Metazoa (4.08%), Bacteria:Actinobacteria (2.04%)",IS009,IS009,Gene;
RF02144,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (96.10%), Bacteria:Proteobacteria (67.53%), Eukaryota (3.90%), Eukaryota:Fungi (2.60%), Eukaryota:Metazoa (1.30%)",rsmX,rsmX,Gene;
RF02194,Bacteria+Proteobacteria/Bacteria,"Bacteria (96.77%), Bacteria:Proteobacteria (93.55%), unclassified sequences (3.23%), Bacteria:Firmicutes (3.23%)","Bacteria (97.17%), Bacteria:Proteobacteria (61.32%), Eukaryota (2.36%), Bacteria:Firmicutes (1.89%), Eukaryota:Metazoa (1.42%), Eukaryota:Fungi (0.94%), Archaea (0.47%), Archaea:Crenarchaeota (0.47%)",HPnc0260,Bacterial antisense RNA HPnc0260,Gene; antisense;
RF02221,Bacteria+Proteobacteria/Mixed,"Bacteria (95.95%), Bacteria:Proteobacteria (91.89%), unclassified sequences (4.05%)","Bacteria (89.91%), Bacteria:Proteobacteria (59.17%), Viruses (8.72%), Eukaryota (1.38%), Eukaryota:Metazoa (1.38%), Bacteria:Actinobacteria (0.23%)",sRNA-Xcc1,sRNA-Xcc1,Gene; sRNA;
RF02222,Bacteria+Proteobacteria/Mixed,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (80.00%), Bacteria:Proteobacteria (80.00%), Eukaryota (20.00%), Eukaryota:Metazoa (20.00%)",sX2,Xanthomonas sRNA sX2,Gene; sRNA;
RF02223,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (97.73%), Bacteria:Proteobacteria (59.09%), Eukaryota (2.27%), Eukaryota:Fungi (2.27%)",sX4,Proteobacterial sRNA sX4,Gene; sRNA;
RF02224,Bacteria+Proteobacteria/Mixed,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (87.50%), Bacteria:Proteobacteria (66.67%), Eukaryota (12.50%), Eukaryota:Fungi (8.33%), Eukaryota:Metazoa (4.17%)",sX5,Xanthomonadaceae sRNA sX5,Gene; sRNA;
RF02225,Bacteria+Proteobacteria/Mixed,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (86.67%), Bacteria:Proteobacteria (73.33%), Eukaryota (13.33%), Eukaryota:Fungi (6.67%), Eukaryota:Viridiplantae (6.67%)",sX6,Proteobacterial sRNA sX6,Gene; sRNA;
RF02226,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (87.50%)",sX7,Xanthomonas sRNA sX7,Gene; sRNA;
RF02227,Bacteria+Proteobacteria/Bacteria,"Bacteria (91.67%), Bacteria:Proteobacteria (91.67%), unclassified sequences (8.33%)","Bacteria (97.30%), Bacteria:Proteobacteria (72.97%), Eukaryota (2.70%), Eukaryota:Viridiplantae (2.70%)",sX8,Proteobacterial sRNA sX8,Gene; sRNA;
RF02228,Bacteria+Proteobacteria/Bacteria,"Bacteria (93.75%), Bacteria:Proteobacteria (93.75%), Eukaryota (6.25%)","Bacteria (99.68%), Bacteria:Proteobacteria (88.42%), Archaea (0.32%)",sX9,Xanthomonas sRNA sX9,Gene; sRNA;
RF02230,Bacteria+Proteobacteria/Mixed,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (83.33%), Bacteria:Proteobacteria (66.67%), Eukaryota (16.67%), Eukaryota:Fungi (16.67%)",sX11,Proteobacterial sRNA sX11,Gene; sRNA;
RF02231,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",sX12,Xanthomonas sRNA sX12,Gene; sRNA;
RF02232,Bacteria+Proteobacteria/Bacteria,"Bacteria (91.67%), Bacteria:Proteobacteria (91.67%), unclassified sequences (8.33%)","Bacteria (95.60%), Bacteria:Proteobacteria (50.55%), Eukaryota (4.40%), Eukaryota:Fungi (2.20%), Eukaryota:Metazoa (2.20%)",sX13,Xanthomonadaceae sRNA sX13,Gene; sRNA;
RF02233,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",sX14,Xanthomonas sRNA sX14/Xoo3,Gene; sRNA;
RF02234,Bacteria+Proteobacteria/Bacteria,"Bacteria (85.71%), Bacteria:Proteobacteria (85.71%), Eukaryota (7.14%), unclassified sequences (7.14%)","Bacteria (92.86%), Bacteria:Proteobacteria (66.67%), Eukaryota (7.14%), Eukaryota:Metazoa (4.76%)",sX15,Xanthomonadaceae sRNA sX15,Gene; sRNA;
RF02235,Bacteria+Proteobacteria/Bacteria,"Bacteria (93.33%), Bacteria:Proteobacteria (93.33%), unclassified sequences (6.67%)","Bacteria (94.87%), Bacteria:Proteobacteria (53.85%), Eukaryota (5.13%), Eukaryota:Fungi (2.56%), Eukaryota:Metazoa (2.56%)",asX1,Xanthomonadaceae sRNA asX1,Gene; sRNA;
RF02236,Bacteria+Proteobacteria/No Data,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",No Data,asX2,Xanthomonas sRNA asX2,Gene; sRNA;
RF02237,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (66.67%), Bacteria:Actinobacteria (33.33%)",asX3,Xanthomonas sRNA asX3,Gene; sRNA;
RF02238,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",asX4,Xanthomonas sRNA asX4/Xoo4,Gene; sRNA;
RF02239,Bacteria+Proteobacteria/No Data,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",No Data,asX6,Xanthomonas sRNA asX6,Gene; sRNA;
RF02240,Bacteria+Proteobacteria,"Bacteria (80.00%), Bacteria:Proteobacteria (80.00%), unclassified sequences (20.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",Xoo1,Xanthomonadaceae sRNA Xoo1,Gene; sRNA;
RF02241,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",Xoo2,Xanthomonadaceae sRNA Xoo2,Gene; sRNA;
RF02242,Bacteria+Proteobacteria/Bacteria,"Bacteria (66.67%), Bacteria:Proteobacteria (66.67%), unclassified sequences (33.33%)","Bacteria (94.87%), Bacteria:Proteobacteria (61.54%), Eukaryota (5.13%), Eukaryota:Fungi (2.56%), Eukaryota:Metazoa (2.56%)",Xoo5,Xanthomonadaceae sRNA Xoo5,Gene; sRNA;
RF02243,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",Xoo8,Proteobacterial sRNA Xoo8,Gene; sRNA;
RF02268,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (81.25%)",MtlS,MtlS RNA,Gene; sRNA;
RF02269,Bacteria+Proteobacteria/Mixed,"Bacteria (85.71%), Bacteria:Proteobacteria (85.71%), unclassified sequences (14.29%)","Bacteria (51.61%), Bacteria:Proteobacteria (51.61%), Eukaryota (48.39%), Eukaryota:Viridiplantae (41.94%), Eukaryota:Metazoa (6.45%)",HPnc0580,Heliobacter pylori small RNA HPnc0580,Gene; sRNA;
RF02270,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",nse_sRNA,Neisseria sigma-E sRNA,Gene;
RF02274,Bacteria+Proteobacteria/Mixed,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (87.50%), Bacteria:Proteobacteria (81.25%), Eukaryota (12.50%), Eukaryota:Metazoa (12.50%)",AniS,AniS,Gene;
RF02276,Bacteria/Mixed,"Bacteria (95.83%), Bacteria:Proteobacteria (70.83%), Bacteria:Firmicutes (20.83%), Viruses (4.17%)","Bacteria (56.34%), Viruses (43.44%), Bacteria:Proteobacteria (18.71%), Bacteria:Firmicutes (8.17%), Bacteria:Actinobacteria (4.52%), Eukaryota (0.22%), Eukaryota:Metazoa (0.22%)",Hammerhead_II,Hammerhead ribozyme (type II),Gene; ribozyme;
RF02278,Bacteria+Proteobacteria/Bacteria,"Bacteria (92.16%), Bacteria:Proteobacteria (92.16%), unclassified sequences (7.84%)","Bacteria (98.14%), Bacteria:Proteobacteria (47.67%), Eukaryota (1.86%), Eukaryota:Viridiplantae (0.93%), Eukaryota:Metazoa (0.52%), Eukaryota:Fungi (0.41%)",Betaproteobacteria_toxic_sRNA,Betaproteobacteria toxic small RNA,Gene; sRNA;
RF02342,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (98.03%), Bacteria:Proteobacteria (48.68%), Eukaryota (1.97%), Eukaryota:Viridiplantae (0.66%), Eukaryota:Metazoa (0.66%), Eukaryota:Alveolata (0.66%)",ar7,Alphaproteobacterial sRNA ar7,Gene; sRNA;
